product_id,subcategory,maintenance_required,product_line
3982,Mountain Bikes,Yes,Standard
3983,Mountain Bikes,Yes,Standard
3984,Tires,No,Mountain
3985,Mountain Bikes,Yes,Touring
3986,Road Bikes,Yes,Road
3987,Road Bikes,No,Road
3988,Tires,Yes,Standard
3989,Tires,Yes,Road
3990,Road Bikes,No,Touring
3991,Helmets,Yes,Standard
3992,Mountain Bikes,Yes,Mountain
3993,Road Bikes,Yes,Mountain
3994,Tires,Yes,Mountain
3995,Mountain Bikes,Yes,Standard
3996,Mountain Bikes,Yes,Road
3997,Road Bikes,Yes,Mountain
3998,Helmets,Yes,Road
3999,Mountain Bikes,No,Mountain
4000,Helmets,Yes,Mountain
4001,Tires,Yes,Road
4002,Mountain Bikes,No,Touring
4003,Tires,Yes,Standard
4004,Tires,No,Standard
4005,Road Bikes,No,Standard
4006,Road Bikes,Yes,Standard
4007,Mountain Bikes,Yes,Standard
4008,Tires,No,Standard
4009,Helmets,No,Standard
4010,Mountain Bikes,No,Standard
4011,Road Bikes,Yes,Standard
4012,Mountain Bikes,Yes,Standard
4013,Mountain Bikes,Yes,Road
4014,Mountain Bikes,Yes,Touring
4015,Helmets,Yes,Touring
4016,Helmets,No,Standard
4017,Road Bikes,Yes,Road
4018,Road Bikes,Yes,Mountain
4019,Jerseys,No,Touring
4020,Road Bikes,Yes,Mountain
4021,Jerseys,No,Mountain
4022,Tires,Yes,Touring
4023,Helmets,Yes,Mountain
4024,Tires,Yes,Road
4025,Road Bikes,Yes,Road
4026,Tires,Yes,Touring
4027,Road Bikes,No,Road
4028,Road Bikes,No,Mountain
4029,Mountain Bikes,Yes,Touring
4030,Helmets,No,Touring
4031,Mountain Bikes,No,Standard
4032,Jerseys,Yes,Mountain
4033,Road Bikes,No,Touring
4034,Mountain Bikes,No,Standard
4035,Road Bikes,No,Mountain
4036,Jerseys,Yes,Mountain
4037,Tires,No,Touring
4038,Jerseys,No,Road
4039,Helmets,Yes,Touring
4040,Tires,No,Standard
4041,Helmets,Yes,Road
4042,Tires,No,Mountain
4043,Jerseys,No,Standard
4044,Tires,Yes,Standard
4045,Helmets,No,Mountain
4046,Road Bikes,Yes,Road
4047,Helmets,Yes,Mountain
4048,Tires,Yes,Standard
4049,Mountain Bikes,Yes,Road
4050,Jerseys,No,Road
4051,Jerseys,Yes,Standard
4052,Jerseys,No,Touring
4053,Road Bikes,No,Road
4054,Mountain Bikes,Yes,Touring
4055,Jerseys,No,Road
4056,Tires,Yes,Road
4057,Helmets,No,Road
4058,Jerseys,Yes,Mountain
4059,Mountain Bikes,No,Touring
4060,Mountain Bikes,Yes,Standard
4061,Helmets,No,Road
4062,Road Bikes,Yes,Mountain
4063,Tires,No,Standard
4064,Road Bikes,No,Standard
4065,Tires,Yes,Road
4066,Helmets,No,Road
4067,Helmets,No,Road
4068,Mountain Bikes,Yes,Touring
4069,Tires,Yes,Mountain
4070,Mountain Bikes,Yes,Touring
4071,Road Bikes,No,Touring
4072,Helmets,Yes,Touring
4073,Road Bikes,Yes,Standard
4074,Jerseys,Yes,Touring
4075,Jerseys,Yes,Mountain
4076,Jerseys,Yes,Standard
4077,Road Bikes,Yes,Road
4078,Mountain Bikes,Yes,Touring
4079,Road Bikes,No,Standard
4080,Mountain Bikes,Yes,Mountain
4081,Mountain Bikes,Yes,Standard
4082,Tires,Yes,Standard
4083,Tires,No,Standard
4084,Helmets,Yes,Mountain
4085,Road Bikes,No,Touring
4086,Tires,No,Standard
4087,Road Bikes,Yes,Touring
4088,Road Bikes,Yes,Touring
4089,Road Bikes,Yes,Touring
4090,Road Bikes,Yes,Standard
4091,Jerseys,No,Standard
4092,Helmets,No,Standard
4093,Jerseys,No,Standard
4094,Mountain Bikes,No,Mountain
4095,Jerseys,No,Mountain
4096,Tires,No,Road
4097,Tires,Yes,Touring
4098,Road Bikes,Yes,Road
4099,Jerseys,No,Road
4100,Helmets,Yes,Mountain
4101,Tires,Yes,Mountain
4102,Helmets,Yes,Touring
4103,Road Bikes,Yes,Mountain
4104,Mountain Bikes,No,Standard
4105,Mountain Bikes,Yes,Standard
4106,Mountain Bikes,No,Mountain
4107,Jerseys,No,Touring
4108,Mountain Bikes,No,Mountain
4109,Jerseys,Yes,Standard
4110,Tires,Yes,Mountain
4111,Road Bikes,No,Road
4112,Tires,No,Touring
4113,Jerseys,Yes,Standard
4114,Tires,No,Touring
4115,Helmets,No,Touring
4116,Road Bikes,No,Touring
4117,Mountain Bikes,Yes,Road
4118,Tires,Yes,Standard
4119,Road Bikes,No,Road
4120,Helmets,No,Mountain
4121,Tires,No,Touring
4122,Mountain Bikes,Yes,Touring
4123,Road Bikes,No,Mountain
4124,Tires,No,Touring
4125,Road Bikes,Yes,Mountain
4126,Jerseys,Yes,Touring
4127,Mountain Bikes,No,Touring
4128,Jerseys,Yes,Standard
4129,Jerseys,No,Mountain
4130,Mountain Bikes,No,Road
4131,Tires,No,Standard
4132,Jerseys,Yes,Road
4133,Jerseys,No,Standard
4134,Tires,Yes,Mountain
4135,Mountain Bikes,Yes,Road
4136,Jerseys,Yes,Mountain
4137,Helmets,Yes,Mountain
4138,Road Bikes,Yes,Standard
4139,Road Bikes,No,Standard
4140,Road Bikes,Yes,Touring
4141,Helmets,No,Standard
4142,Helmets,Yes,Mountain
4143,Jerseys,Yes,Road
4144,Mountain Bikes,Yes,Mountain
4145,Tires,No,Standard
4146,Road Bikes,Yes,Mountain
4147,Road Bikes,Yes,Mountain
4148,Road Bikes,Yes,Standard
4149,Road Bikes,No,Road
4150,Jerseys,Yes,Road
4151,Helmets,No,Touring
4152,Road Bikes,Yes,Touring
4153,Road Bikes,Yes,Mountain
4154,Jerseys,No,Standard
4155,Jerseys,No,Mountain
4156,Road Bikes,Yes,Road
4157,Road Bikes,No,Road
4158,Tires,Yes,Road
4159,Jerseys,Yes,Road
4160,Tires,No,Road
4161,Tires,Yes,Standard
4162,Tires,Yes,Touring
4163,Tires,No,Standard
4164,Mountain Bikes,Yes,Standard
4165,Jerseys,Yes,Mountain
4166,Tires,No,Road
4167,Road Bikes,Yes,Road
4168,Helmets,No,Mountain
4169,Mountain Bikes,Yes,Standard
4170,Mountain Bikes,No,Standard
4171,Jerseys,Yes,Standard
4172,Jerseys,No,Road
4173,Road Bikes,Yes,Road
4174,Road Bikes,No,Mountain
4175,Mountain Bikes,Yes,Road
4176,Helmets,Yes,Mountain
4177,Road Bikes,Yes,Touring
4178,Road Bikes,No,Standard
4179,Jerseys,Yes,Mountain
4180,Helmets,No,Mountain
4181,Jerseys,No,Touring
4182,Road Bikes,Yes,Mountain
4183,Jerseys,No,Touring
4184,Tires,No,Mountain
4185,Mountain Bikes,Yes,Road
4186,Tires,No,Road
4187,Mountain Bikes,Yes,Standard
4188,Jerseys,No,Touring
4189,Helmets,Yes,Standard
4190,Road Bikes,Yes,Standard
4191,Jerseys,No,Mountain
4192,Jerseys,Yes,Road
4193,Jerseys,No,Standard
4194,Road Bikes,No,Touring
4195,Jerseys,Yes,Standard
4196,Road Bikes,Yes,Touring
4197,Jerseys,No,Standard
4198,Tires,Yes,Touring
4199,Jerseys,No,Mountain
4200,Mountain Bikes,Yes,Standard
4201,Tires,No,Mountain
4202,Road Bikes,No,Mountain
4203,Mountain Bikes,No,Standard
4204,Mountain Bikes,No,Standard
4205,Mountain Bikes,Yes,Standard
4206,Jerseys,No,Standard
4207,Tires,No,Mountain
4208,Mountain Bikes,No,Touring
4209,Road Bikes,Yes,Mountain
4210,Helmets,Yes,Touring
4211,Road Bikes,Yes,Touring
4212,Tires,Yes,Touring
4213,Jerseys,No,Standard
4214,Mountain Bikes,Yes,Touring
4215,Jerseys,Yes,Touring
4216,Tires,No,Touring
4217,Tires,Yes,Road
4218,Road Bikes,Yes,Standard
4219,Helmets,Yes,Road
4220,Tires,Yes,Touring
4221,Mountain Bikes,Yes,Standard
4222,Jerseys,No,Mountain
4223,Helmets,Yes,Standard
4224,Mountain Bikes,Yes,Touring
4225,Tires,Yes,Mountain
4226,Helmets,Yes,Mountain
4227,Mountain Bikes,Yes,Mountain
4228,Tires,Yes,Mountain
4229,Jerseys,Yes,Mountain
4230,Tires,No,Road
4231,Helmets,No,Touring
4232,Tires,Yes,Road
4233,Helmets,Yes,Touring
4234,Helmets,Yes,Touring
4235,Helmets,Yes,Standard
4236,Helmets,Yes,Road
4237,Tires,Yes,Touring
4238,Tires,No,Touring
4239,Road Bikes,Yes,Touring
4240,Jerseys,Yes,Mountain
4241,Jerseys,No,Touring
4242,Mountain Bikes,Yes,Touring
4243,Helmets,No,Standard
4244,Jerseys,No,Standard
4245,Mountain Bikes,No,Road
4246,Tires,No,Mountain
4247,Mountain Bikes,Yes,Mountain
4248,Road Bikes,Yes,Road
4249,Jerseys,No,Touring
4250,Road Bikes,Yes,Mountain
4251,Road Bikes,Yes,Mountain
4252,Tires,No,Standard
4253,Road Bikes,Yes,Road
4254,Mountain Bikes,Yes,Standard
4255,Tires,No,Touring
4256,Jerseys,No,Standard
4257,Helmets,No,Road
4258,Jerseys,No,Road
4259,Road Bikes,Yes,Mountain
4260,Road Bikes,No,Road
4261,Helmets,Yes,Road
4262,Helmets,No,Standard
4263,Road Bikes,No,Standard
4264,Mountain Bikes,Yes,Mountain
4265,Helmets,No,Mountain
4266,Road Bikes,Yes,Touring
4267,Jerseys,No,Standard
4268,Jerseys,No,Road
4269,Jerseys,No,Standard
4270,Tires,No,Road
4271,Road Bikes,Yes,Road
4272,Mountain Bikes,Yes,Road
4273,Jerseys,No,Standard
4274,Mountain Bikes,Yes,Touring
4275,Road Bikes,No,Touring
4276,Road Bikes,No,Mountain
4277,Road Bikes,No,Touring
4278,Road Bikes,Yes,Touring
4279,Helmets,No,Road
4280,Tires,Yes,Standard
4281,Road Bikes,Yes,Mountain
4282,Jerseys,No,Standard
4283,Road Bikes,Yes,Standard
4284,Mountain Bikes,Yes,Mountain
4285,Tires,Yes,Touring
4286,Helmets,Yes,Touring
4287,Road Bikes,No,Mountain
4288,Mountain Bikes,Yes,Road
4289,Jerseys,Yes,Mountain
4290,Mountain Bikes,Yes,Touring
4291,Helmets,Yes,Standard
4292,Road Bikes,Yes,Road
4293,Tires,Yes,Road
4294,Helmets,No,Standard
4295,Helmets,Yes,Standard
4296,Jerseys,No,Mountain
4297,Mountain Bikes,No,Road
4298,Road Bikes,No,Touring
4299,Helmets,Yes,Touring
4300,Tires,Yes,Mountain
4301,Mountain Bikes,No,Mountain
4302,Road Bikes,No,Road
4303,Helmets,No,Touring
4304,Helmets,Yes,Touring
4305,Mountain Bikes,No,Standard
4306,Mountain Bikes,No,Standard
4307,Mountain Bikes,No,Mountain
4308,Mountain Bikes,No,Mountain
4309,Jerseys,No,Road
4310,Helmets,Yes,Touring
4311,Jerseys,Yes,Standard
4312,Mountain Bikes,No,Standard
4313,Jerseys,No,Mountain
4314,Jerseys,Yes,Standard
4315,Tires,No,Road
4316,Tires,No,Road
4317,Tires,Yes,Standard
4318,Tires,Yes,Touring
4319,Helmets,No,Standard
4320,Mountain Bikes,No,Touring
4321,Helmets,Yes,Mountain
4322,Mountain Bikes,Yes,Touring
4323,Tires,Yes,Mountain
4324,Helmets,Yes,Road
4325,Road Bikes,Yes,Touring
4326,Helmets,No,Touring
4327,Jerseys,Yes,Mountain
4328,Helmets,Yes,Touring
4329,Mountain Bikes,No,Standard
4330,Mountain Bikes,Yes,Mountain
4331,Road Bikes,Yes,Road
4332,Road Bikes,Yes,Road
4333,Mountain Bikes,No,Mountain
4334,Road Bikes,No,Road
4335,Jerseys,Yes,Mountain
4336,Helmets,Yes,Mountain
4337,Helmets,No,Road
4338,Road Bikes,No,Mountain
4339,Tires,No,Standard
4340,Tires,No,Touring
4341,Helmets,No,Road
4342,Road Bikes,No,Mountain
4343,Helmets,No,Touring
4344,Tires,No,Touring
4345,Road Bikes,Yes,Road
4346,Helmets,Yes,Mountain
4347,Jerseys,No,Road
4348,Helmets,Yes,Road
4349,Mountain Bikes,No,Standard
4350,Road Bikes,Yes,Standard
4351,Tires,Yes,Road
4352,Tires,No,Road
4353,Jerseys,No,Standard
4354,Road Bikes,No,Touring
4355,Jerseys,Yes,Standard
4356,Road Bikes,No,Touring
4357,Helmets,Yes,Mountain
4358,Helmets,No,Road
4359,Jerseys,Yes,Road
4360,Mountain Bikes,Yes,Standard
4361,Road Bikes,Yes,Mountain
4362,Road Bikes,Yes,Road
4363,Jerseys,No,Road
4364,Helmets,Yes,Touring
4365,Jerseys,No,Touring
4366,Mountain Bikes,No,Touring
4367,Helmets,No,Mountain
4368,Helmets,No,Touring
4369,Helmets,No,Road
4370,Jerseys,No,Road
4371,Mountain Bikes,No,Standard
4372,Helmets,Yes,Standard
4373,Helmets,No,Mountain
4374,Tires,Yes,Touring
4375,Jerseys,Yes,Touring
4376,Tires,No,Mountain
4377,Tires,Yes,Touring
4378,Tires,Yes,Road
4379,Tires,No,Mountain
4380,Tires,Yes,Mountain
4381,Mountain Bikes,No,Mountain
4382,Jerseys,No,Mountain
4383,Tires,No,Touring
4384,Jerseys,No,Touring
4385,Tires,No,Touring
4386,Road Bikes,Yes,Mountain
4387,Helmets,No,Touring
4388,Road Bikes,Yes,Touring
4389,Tires,Yes,Touring
4390,Mountain Bikes,Yes,Mountain
4391,Helmets,No,Touring
4392,Mountain Bikes,No,Road
4393,Road Bikes,No,Standard
4394,Road Bikes,Yes,Road
4395,Road Bikes,Yes,Road
4396,Mountain Bikes,No,Road
4397,Jerseys,No,Road
4398,Mountain Bikes,No,Mountain
4399,Tires,Yes,Touring
4400,Road Bikes,No,Mountain
4401,Helmets,No,Touring
4402,Tires,Yes,Standard
4403,Mountain Bikes,No,Touring
4404,Road Bikes,Yes,Mountain
4405,Road Bikes,No,Road
4406,Mountain Bikes,No,Touring
4407,Jerseys,Yes,Touring
4408,Helmets,Yes,Touring
4409,Jerseys,No,Standard
4410,Helmets,No,Touring
4411,Jerseys,No,Road
4412,Tires,No,Road
4413,Helmets,No,Touring
4414,Tires,Yes,Road
4415,Helmets,No,Mountain
4416,Tires,No,Standard
4417,Jerseys,Yes,Mountain
4418,Helmets,Yes,Mountain
4419,Mountain Bikes,Yes,Road
4420,Road Bikes,No,Standard
4421,Road Bikes,No,Mountain
4422,Jerseys,Yes,Road
4423,Road Bikes,Yes,Road
4424,Helmets,No,Road
4425,Road Bikes,No,Road
4426,Helmets,Yes,Mountain
4427,Mountain Bikes,Yes,Mountain
4428,Tires,No,Road
4429,Road Bikes,No,Touring
4430,Road Bikes,No,Standard
4431,Helmets,No,Mountain
4432,Helmets,No,Road
4433,Helmets,No,Road
4434,Jerseys,No,Standard
4435,Road Bikes,Yes,Mountain
4436,Jerseys,Yes,Standard
4437,Jerseys,Yes,Standard
4438,Helmets,No,Standard
4439,Mountain Bikes,No,Touring
4440,Jerseys,Yes,Touring
4441,Helmets,Yes,Standard
4442,Tires,Yes,Standard
4443,Mountain Bikes,No,Mountain
4444,Tires,Yes,Mountain
4445,Tires,Yes,Road
4446,Mountain Bikes,Yes,Standard
4447,Mountain Bikes,No,Touring
4448,Mountain Bikes,Yes,Mountain
4449,Tires,Yes,Mountain
4450,Road Bikes,Yes,Standard
4451,Mountain Bikes,No,Mountain
4452,Mountain Bikes,No,Mountain
4453,Jerseys,No,Road
4454,Mountain Bikes,No,Touring
4455,Road Bikes,Yes,Standard
4456,Helmets,Yes,Standard
4457,Tires,No,Road
4458,Road Bikes,No,Standard
4459,Helmets,Yes,Standard
4460,Jerseys,No,Standard
4461,Tires,No,Touring
4462,Helmets,No,Road
4463,Tires,Yes,Standard
4464,Mountain Bikes,Yes,Standard
4465,Mountain Bikes,Yes,Standard
4466,Jerseys,Yes,Standard
4467,Mountain Bikes,No,Touring
4468,Helmets,Yes,Road
4469,Road Bikes,No,Road
4470,Road Bikes,No,Touring
4471,Road Bikes,No,Mountain
4472,Road Bikes,No,Road
4473,Tires,No,Standard
4474,Jerseys,No,Touring
4475,Mountain Bikes,Yes,Touring
4476,Jerseys,No,Standard
4477,Tires,Yes,Touring
4478,Tires,No,Touring
4479,Helmets,No,Standard
4480,Tires,Yes,Standard
4481,Jerseys,Yes,Road
4482,Mountain Bikes,Yes,Road
4483,Mountain Bikes,Yes,Touring
4484,Road Bikes,Yes,Touring
4485,Jerseys,Yes,Road
4486,Jerseys,No,Touring
4487,Mountain Bikes,No,Standard
4488,Mountain Bikes,No,Mountain
4489,Jerseys,No,Mountain
4490,Mountain Bikes,Yes,Mountain
4491,Helmets,Yes,Mountain
4492,Helmets,Yes,Road
4493,Helmets,No,Mountain
4494,Helmets,Yes,Standard
4495,Road Bikes,Yes,Touring
4496,Road Bikes,Yes,Road
4497,Mountain Bikes,Yes,Touring
4498,Road Bikes,Yes,Mountain
4499,Jerseys,No,Touring
4500,Mountain Bikes,Yes,Road
4501,Tires,Yes,Mountain
4502,Road Bikes,Yes,Touring
4503,Road Bikes,No,Mountain
4504,Mountain Bikes,Yes,Touring
4505,Road Bikes,Yes,Touring
4506,Mountain Bikes,No,Road
4507,Mountain Bikes,Yes,Road
4508,Mountain Bikes,No,Road
4509,Helmets,No,Road
4510,Jerseys,Yes,Touring
4511,Mountain Bikes,No,Mountain
4512,Jerseys,Yes,Touring
4513,Tires,Yes,Road
4514,Road Bikes,Yes,Road
4515,Tires,No,Mountain
4516,Jerseys,No,Mountain
4517,Helmets,No,Standard
4518,Mountain Bikes,No,Touring
4519,Helmets,Yes,Mountain
4520,Jerseys,Yes,Mountain
4521,Tires,No,Road
4522,Mountain Bikes,Yes,Touring
4523,Road Bikes,No,Touring
4524,Mountain Bikes,Yes,Road
4525,Helmets,No,Touring
4526,Jerseys,Yes,Touring
4527,Tires,No,Touring
4528,Jerseys,Yes,Touring
4529,Road Bikes,Yes,Road
4530,Mountain Bikes,No,Road
4531,Helmets,No,Touring
4532,Tires,No,Mountain
4533,Tires,No,Road
4534,Road Bikes,Yes,Road
4535,Jerseys,Yes,Standard
4536,Tires,Yes,Touring
4537,Mountain Bikes,Yes,Mountain
4538,Tires,Yes,Touring
4539,Mountain Bikes,Yes,Mountain
4540,Tires,Yes,Mountain
4541,Tires,Yes,Road
4542,Helmets,Yes,Standard
4543,Tires,No,Standard
4544,Road Bikes,Yes,Mountain
4545,Mountain Bikes,Yes,Mountain
4546,Jerseys,Yes,Standard
4547,Tires,Yes,Touring
4548,Tires,Yes,Touring
4549,Tires,No,Mountain
4550,Jerseys,No,Road
4551,Jerseys,No,Mountain
4552,Jerseys,No,Touring
4553,Tires,No,Touring
4554,Road Bikes,Yes,Road
4555,Tires,No,Touring
4556,Mountain Bikes,Yes,Mountain
4557,Tires,No,Mountain
4558,Mountain Bikes,Yes,Touring
4559,Jerseys,Yes,Standard
4560,Mountain Bikes,No,Touring
4561,Road Bikes,No,Mountain
4562,Helmets,No,Mountain
4563,Tires,Yes,Road
4564,Jerseys,Yes,Mountain
4565,Tires,No,Touring
4566,Jerseys,Yes,Standard
4567,Tires,Yes,Road
4568,Mountain Bikes,Yes,Touring
4569,Helmets,Yes,Mountain
4570,Road Bikes,Yes,Standard
4571,Jerseys,Yes,Standard
4572,Helmets,No,Touring
4573,Mountain Bikes,No,Standard
4574,Jerseys,No,Touring
4575,Mountain Bikes,Yes,Standard
4576,Helmets,Yes,Touring
4577,Road Bikes,Yes,Mountain
4578,Tires,Yes,Standard
4579,Road Bikes,No,Mountain
4580,Tires,Yes,Touring
4581,Helmets,No,Road
4582,Mountain Bikes,No,Touring
4583,Mountain Bikes,No,Mountain
4584,Mountain Bikes,Yes,Touring
4585,Tires,No,Mountain
4586,Tires,Yes,Mountain
4587,Tires,No,Mountain
4588,Tires,No,Touring
4589,Helmets,No,Touring
4590,Mountain Bikes,No,Touring
4591,Road Bikes,No,Road
4592,Helmets,Yes,Standard
4593,Mountain Bikes,No,Mountain
4594,Tires,No,Mountain
4595,Road Bikes,No,Road
4596,Tires,No,Touring
4597,Jerseys,No,Mountain
4598,Tires,Yes,Road
4599,Road Bikes,No,Standard
4600,Mountain Bikes,No,Mountain
4601,Tires,No,Mountain
4602,Road Bikes,Yes,Standard
4603,Jerseys,Yes,Mountain
4604,Mountain Bikes,No,Road
4605,Road Bikes,Yes,Standard
4606,Mountain Bikes,No,Road
4607,Helmets,Yes,Touring
4608,Mountain Bikes,No,Standard
4609,Jerseys,Yes,Mountain
4610,Tires,No,Touring
4611,Tires,No,Touring
4612,Helmets,No,Standard
4613,Road Bikes,Yes,Road
4614,Jerseys,Yes,Road
4615,Jerseys,No,Mountain
4616,Road Bikes,No,Road
4617,Tires,No,Touring
4618,Jerseys,No,Road
4619,Helmets,Yes,Road
4620,Mountain Bikes,No,Standard
4621,Helmets,No,Road
4622,Mountain Bikes,Yes,Road
4623,Road Bikes,No,Mountain
4624,Mountain Bikes,Yes,Mountain
4625,Mountain Bikes,Yes,Road
4626,Helmets,Yes,Touring
4627,Mountain Bikes,No,Road
4628,Road Bikes,No,Standard
4629,Mountain Bikes,Yes,Mountain
4630,Mountain Bikes,Yes,Standard
4631,Helmets,Yes,Mountain
4632,Jerseys,No,Standard
4633,Helmets,No,Touring
4634,Helmets,No,Touring
4635,Tires,Yes,Standard
4636,Mountain Bikes,No,Mountain
4637,Helmets,Yes,Touring
4638,Jerseys,No,Mountain
4639,Tires,No,Touring
4640,Jerseys,No,Mountain
4641,Tires,Yes,Road
4642,Mountain Bikes,Yes,Standard
4643,Jerseys,No,Touring
4644,Jerseys,Yes,Mountain
4645,Tires,No,Standard
4646,Road Bikes,No,Touring
4647,Helmets,No,Standard
4648,Mountain Bikes,No,Mountain
4649,Tires,Yes,Standard
4650,Mountain Bikes,Yes,Touring
4651,Tires,No,Touring
4652,Jerseys,No,Mountain
4653,Helmets,No,Touring
4654,Jerseys,No,Touring
4655,Tires,Yes,Standard
4656,Tires,No,Mountain
4657,Helmets,Yes,Road
4658,Mountain Bikes,Yes,Mountain
4659,Tires,Yes,Mountain
4660,Tires,Yes,Road
4661,Road Bikes,No,Touring
4662,Tires,Yes,Mountain
4663,Jerseys,No,Standard
4664,Jerseys,No,Standard
4665,Helmets,Yes,Touring
4666,Helmets,Yes,Road
4667,Tires,Yes,Mountain
4668,Mountain Bikes,No,Mountain
4669,Jerseys,No,Standard
4670,Helmets,Yes,Mountain
4671,Mountain Bikes,No,Mountain
4672,Road Bikes,No,Road
4673,Mountain Bikes,Yes,Touring
4674,Helmets,Yes,Standard
4675,Road Bikes,Yes,Touring
4676,Helmets,No,Standard
4677,Jerseys,No,Standard
4678,Road Bikes,No,Mountain
4679,Helmets,No,Touring
4680,Mountain Bikes,No,Standard
4681,Road Bikes,No,Road
4682,Helmets,No,Mountain
4683,Tires,Yes,Road
4684,Road Bikes,Yes,Standard
4685,Helmets,Yes,Standard
4686,Road Bikes,No,Mountain
4687,Mountain Bikes,Yes,Mountain
4688,Tires,Yes,Road
4689,Tires,No,Standard
4690,Jerseys,Yes,Standard
4691,Tires,Yes,Touring
4692,Jerseys,No,Mountain
4693,Helmets,Yes,Touring
4694,Road Bikes,Yes,Standard
4695,Tires,Yes,Road
4696,Helmets,No,Mountain
4697,Tires,No,Mountain
4698,Helmets,No,Mountain
4699,Jerseys,No,Touring
4700,Jerseys,No,Mountain
4701,Road Bikes,Yes,Touring
4702,Road Bikes,Yes,Touring
4703,Helmets,Yes,Road
4704,Tires,No,Standard
4705,Road Bikes,Yes,Standard
4706,Jerseys,Yes,Road
4707,Tires,No,Road
4708,Jerseys,Yes,Mountain
4709,Jerseys,Yes,Standard
4710,Jerseys,Yes,Mountain
4711,Jerseys,Yes,Road
4712,Helmets,Yes,Standard
4713,Road Bikes,Yes,Touring
4714,Mountain Bikes,No,Mountain
4715,Helmets,No,Road
4716,Tires,No,Mountain
4717,Mountain Bikes,Yes,Mountain
4718,Mountain Bikes,No,Touring
4719,Tires,Yes,Mountain
4720,Helmets,No,Mountain
4721,Mountain Bikes,No,Mountain
4722,Tires,No,Road
4723,Road Bikes,Yes,Standard
4724,Helmets,No,Touring
4725,Road Bikes,No,Touring
4726,Helmets,Yes,Standard
4727,Mountain Bikes,No,Touring
4728,Mountain Bikes,Yes,Touring
4729,Tires,Yes,Road
4730,Jerseys,Yes,Touring
4731,Jerseys,Yes,Mountain
4732,Tires,No,Mountain
4733,Jerseys,No,Road
4734,Tires,No,Road
4735,Road Bikes,No,Touring
4736,Jerseys,No,Road
4737,Tires,Yes,Mountain
4738,Road Bikes,Yes,Road
4739,Jerseys,No,Road
4740,Helmets,No,Road
4741,Mountain Bikes,Yes,Standard
4742,Tires,Yes,Mountain
4743,Mountain Bikes,No,Standard
4744,Helmets,Yes,Mountain
4745,Road Bikes,No,Standard
4746,Jerseys,No,Road
4747,Mountain Bikes,Yes,Road
4748,Tires,No,Road
4749,Road Bikes,Yes,Mountain
4750,Mountain Bikes,No,Standard
4751,Road Bikes,No,Touring
4752,Jerseys,No,Touring
4753,Jerseys,No,Road
4754,Tires,Yes,Mountain
4755,Helmets,No,Touring
4756,Mountain Bikes,No,Standard
4757,Tires,No,Road
4758,Tires,No,Mountain
4759,Helmets,No,Mountain
4760,Mountain Bikes,No,Touring
4761,Mountain Bikes,Yes,Road
4762,Tires,Yes,Road
4763,Mountain Bikes,No,Touring
4764,Road Bikes,Yes,Touring
4765,Tires,No,Road
4766,Helmets,No,Road
4767,Tires,No,Touring
4768,Mountain Bikes,Yes,Standard
4769,Helmets,No,Mountain
4770,Jerseys,No,Touring
4771,Helmets,Yes,Touring
4772,Jerseys,No,Mountain
4773,Helmets,No,Mountain
4774,Tires,No,Mountain
4775,Road Bikes,No,Mountain
4776,Jerseys,Yes,Standard
4777,Jerseys,No,Road
4778,Jerseys,No,Standard
4779,Tires,No,Mountain
4780,Road Bikes,Yes,Road
4781,Road Bikes,Yes,Mountain
4782,Helmets,No,Mountain
4783,Jerseys,Yes,Touring
4784,Helmets,No,Mountain
4785,Tires,No,Road
4786,Mountain Bikes,Yes,Mountain
4787,Tires,No,Mountain
4788,Road Bikes,No,Mountain
4789,Tires,No,Road
4790,Mountain Bikes,Yes,Touring
4791,Tires,No,Road
4792,Tires,No,Road
4793,Tires,No,Touring
4794,Mountain Bikes,No,Standard
4795,Mountain Bikes,No,Road
4796,Helmets,No,Standard
4797,Tires,No,Standard
4798,Road Bikes,Yes,Standard
4799,Tires,Yes,Touring
4800,Road Bikes,No,Touring
4801,Helmets,No,Road
4802,Helmets,No,Mountain
4803,Mountain Bikes,No,Road
4804,Road Bikes,No,Mountain
4805,Road Bikes,No,Road
4806,Jerseys,No,Standard
4807,Helmets,No,Touring
4808,Road Bikes,No,Road
4809,Jerseys,Yes,Standard
4810,Mountain Bikes,Yes,Touring
4811,Mountain Bikes,Yes,Touring
4812,Tires,Yes,Standard
4813,Mountain Bikes,No,Mountain
4814,Tires,Yes,Mountain
4815,Helmets,No,Road
4816,Jerseys,Yes,Road
4817,Tires,Yes,Standard
4818,Mountain Bikes,No,Touring
4819,Helmets,Yes,Standard
4820,Mountain Bikes,Yes,Mountain
4821,Jerseys,No,Road
4822,Road Bikes,Yes,Road
4823,Mountain Bikes,Yes,Touring
4824,Road Bikes,No,Mountain
4825,Road Bikes,No,Standard
4826,Jerseys,No,Touring
4827,Helmets,Yes,Road
4828,Jerseys,No,Road
4829,Tires,No,Mountain
4830,Jerseys,Yes,Road
4831,Tires,No,Mountain
4832,Tires,Yes,Touring
4833,Helmets,Yes,Mountain
4834,Jerseys,Yes,Mountain
4835,Road Bikes,No,Mountain
4836,Helmets,No,Mountain
4837,Mountain Bikes,No,Touring
4838,Tires,No,Standard
4839,Helmets,No,Standard
4840,Tires,No,Road
4841,Road Bikes,Yes,Road
4842,Tires,Yes,Touring
4843,Road Bikes,No,Touring
